sgRNA	Gene	D9_rep1_SSEA5_hi	D9_rep1_SSEA5_low	D9_rep2_SSEA5_hi	D9_rep2_SSEA5_low	D9_rep3_SSEA5_hi	D9_rep3_SSEA5_low
EpiKDlib_HIRIP3_764	HIRIP3	239.4212253582408	297.5250430042663	208.61490279303965	281.52947711957165	215.17833038217137	278.20274211553084
EpiKDlib_BMI1_204	BMI1	233.31700148225167	170.8223630937042	171.36224157999686	206.2778873234597	214.46581935441583	248.65908808556296
EpiKDlib_SMEK2_1776	SMEK2	311.31541767544627	469.47868002574336	336.10178783323056	353.23981563116064	376.91833368267766	494.85620500196194
EpiKDlib_NO-TARGET_1209	NO-TARGET	311.9936647727784	166.29726738261272	320.372886432168	189.45694372197588	293.55454343528015	137.87038547318343
EpiKDlib_LBR_999	LBR	311.9936647727784	286.2123037265375	271.5305083972897	355.89575409455284	276.4542787691473	226.50134756308705
EpiKDlib_RB1_1531	RB1	351.33199641804174	321.28179548749665	381.6328182047273	387.76701565525906	286.4294331577248	324.9801943296466
EpiKDlib_SUZ12_1863	SUZ12	334.3758189847386	330.3319869096797	326.1677448430858	293.0385437942711	361.9556020998114	297.89851146884274
EpiKDlib_SUV420H2_1859	SUV420H2	188.5526930583313	208.15440271020913	163.9117093373883	344.38668741985333	150.33982685641774	256.0450015930549
EpiKDlib_PARG_1286	PARG	200.76114081030957	178.74128058811434	142.387949525408	155.8150565190082	203.06564291032728	187.10980885646322
EpiKDlib_TET2_1944	TET2	358.114467391363	342.7760001151813	323.6842340955496	328.4510566395002	377.63084471043317	275.74077094636687
EpiKDlib_CCDC101_301	CCDC101	111.23252396246882	977.4206735957646	143.2157864412534	779.075282595041	144.63973863437346	1181.746161198715
EpiKDlib_NO-TARGET_1232	NO-TARGET	141.75364334241453	135.7528713327451	144.8714602729442	110.66410264134105	115.42678649639656	113.25067378154353
EpiKDlib_ATR_149	ATR	73.92893360920183	69.00770959414541	69.53830093101321	47.80689234105933	42.75066166533206	36.929567537459846
EpiKDlib_CUL3_438	CUL3	197.36990532364894	33.93821783318627	269.0469976497535	43.38032823540569	243.67877149239274	68.93519273659172
EpiKDlib_SUV420H2_1861	SUV420H2	213.64783565962	443.4593796869672	203.64788129796727	327.5657438183695	183.82784516092786	374.21961771292644
EpiKDlib_SMARCA1_1734	SMARCA1	278.08130990617207	243.22389447116825	232.6221733525561	224.86945656720502	140.36467246784025	152.64221248816736
EpiKDlib_IKZF1_817	IKZF1	250.27317891555484	302.0501387153578	357.6255476452108	292.15323097314035	289.2794772687469	256.0450015930549
EpiKDlib_SUV420H1_1855	SUV420H1	162.10105626237834	238.69879876007676	158.11685092647053	273.5616617293951	150.33982685641774	216.6534628864311
EpiKDlib_SATB2_1634	SATB2	234.67349567691593	339.3821783318627	221.03245653072057	268.2497848026107	233.70361710381525	256.0450015930549
EpiKDlib_SMARCAD1_1747	SMARCAD1	387.9573396739766	193.44784164916172	375.83795979380955	195.65413346989098	419.66899534800973	142.7943278115114
EpiKDlib_PRDM7_1437	PRDM7	406.27001130194407	388.02695722609633	481.8010850220201	480.7248618739855	517.283006150518	583.4871670918656
EpiKDlib_KDM3B_924	KDM3B	259.0903911808725	240.96134661562252	201.99220746627648	283.3001027618331	234.4161281315708	396.3773582354023
EpiKDlib_SETD6_1669	SETD6	283.50728668482907	262.4555512433071	333.61827708569433	379.7992002650825	294.97956549079123	364.3717330362705
EpiKDlib_HR_803	HR	210.93484727029147	394.8146007927336	214.4097612039574	341.7307489564612	220.1659075764601	278.20274211553084
EpiKDlib_L3MBTL4_994	L3MBTL4	149.89260851040007	111.99611884951469	134.10958036695405	136.33817445413217	170.2901356335727	184.64783768729922
EpiKDlib_MAPKAPK3_1013	MAPKAPK3	384.566104187316	437.80301004810286	360.109058392747	348.813251525507	465.2697011243639	376.6815888820904
EpiKDlib_PCNA_1323	PCNA	201.4393879076417	141.40924097160945	128.3147219560363	177.06256422614567	247.95383765892595	214.1914917172671
EpiKDlib_SUV39H2_1852	SUV39H2	36.62534325593486	27.150574266549015	35.596987381352	53.1187692678437	29.212952137976906	49.23942338327979
EpiKDlib_TADA2B_1877	TADA2B	88.1721226531765	52.03860067755228	100.16826681729285	75.25158979611192	102.60158799679694	86.16899092073963
EpiKDlib_RYBP_1611	RYBP	138.3624078557539	132.35904954942646	172.19007849584224	149.6178667710931	232.2785950483042	172.33798184147926
EpiKDlib_RPS6KA5_1595	RPS6KA5	257.73389698620826	263.58682517108	264.9078130705265	243.4610258109503	342.717804350412	228.96331873225103
EpiKDlib_PRDM12_1413	PRDM12	221.1085537302734	214.94204627684636	212.7540873722666	249.6582155588654	252.22890382545916	196.95769353311917
EpiKDlib_KDM4A_928	KDM4A	208.22185888096297	245.486442326714	173.84575232753303	227.5253950305972	187.39040029970553	339.7520213446306
EpiKDlib_ANP32A_45	ANP32A	151.2491027050643	147.06561061047384	168.05089391661528	138.99411291752435	198.79057674379408	216.6534628864311
EpiKDlib_STK4_1829	STK4	412.3742351779332	217.20459413239212	369.2152644670464	165.5534975514462	431.06917179209825	169.8760106723153
EpiKDlib_EXOSC2_588	EXOSC2	46.120802618584634	52.03860067755228	86.92287616376652	76.13690261724264	45.6007057763542	44.31548104495181
EpiKDlib_CHD5_368	CHD5	151.2491027050643	158.3783498882026	153.97766634724354	162.89755908805404	136.08960630130704	118.1746161198715
EpiKDlib_MLLT10_1073	MLLT10	155.31858528905707	256.79918160444277	150.66631868386196	320.48324124932367	124.6894298572185	310.20836731466267
EpiKDlib_SMARCA4_1741	SMARCA4	138.3624078557539	57.69497031641666	134.93741728279946	76.13690261724264	166.72758049479503	71.3971639057557
EpiKDlib_TADA1_1869	TADA1	88.85036975050863	796.4168451521044	72.8496485943948	759.598400530165	86.21383435841965	728.743466072541
EpiKDlib_PARP2_1291	PARP2	373.71415063000194	358.61383510400157	455.31030371496746	389.5376412975205	456.007057763542	418.53509875787825
EpiKDlib_YAF2_2138	YAF2	288.25501636615394	469.47868002574336	274.0140191448259	430.262031069534	317.06740735121275	317.59428082215464
EpiKDlib_INO80C_843	INO80C	143.7883846344109	587.1311685141225	152.32199251555275	751.6305851399884	145.352249662129	738.5913507491969
EpiKDlib_ANP32B_49	ANP32B	271.97708603018293	222.8609637712565	203.64788129796727	177.94787704727642	285.71692212996925	241.27317457807098
EpiKDlib_RCOR3_1552	RCOR3	265.87286215419374	383.5018615150048	261.59646540714493	311.6301130380164	240.8287273813706	317.59428082215464
EpiKDlib_KDM8_963	KDM8	166.1705388463711	204.7605809268905	105.96312522821061	145.19130266543945	130.38951807926279	130.48447196569145
EpiKDlib_TADA3_1879	TADA3	180.41372789034577	306.5752344264493	205.30355512965806	234.60789759964302	156.75242610621754	204.34360704061115
EpiKDlib_TLE1_1960	TLE1	21.025660017295937	19.231656772138884	22.351596727825676	20.362194886006755	14.250220555110687	2.4619711691639896
EpiKDlib_APOBEC3H_84	APOBEC3H	258.4121440835404	373.320396165049	274.84185606067126	586.0770875885422	283.57938904670266	450.5407239570101
EpiKDlib_ZNF541_2201	ZNF541	293.680993144811	227.386059482348	383.28849203641806	335.5335592085461	417.5314622647431	253.58303042389093
EpiKDlib_SMEK2_1780	SMEK2	404.9135171072798	446.85320147028585	385.7720027839543	387.76701565525906	359.8180690165448	371.7576465437624
EpiKDlib_SETD5_1667	SETD5	126.15396010377562	50.9073267497794	115.06933130250997	77.02221543837337	128.9644960237517	51.70139455244378
EpiKDlib_SAP130_1617	SAP130	35.947096158602726	76.92662708855553	48.014541119032934	58.430646194628075	20.662819804910495	14.771827014983938
EpiKDlib_INO80C_845	INO80C	94.95459362649777	667.4516173859967	140.7322756937172	661.3286773846542	145.352249662129	541.6336572160777
EpiKDlib_HIRA_761	HIRA	107.84128847580818	223.99223769902937	119.20851588173694	289.4972925097482	113.28925341312996	248.65908808556296
EpiKDlib_CHTOP_390	CHTOP	241.4559666502372	333.7258086929983	248.35107475361863	192.9981950064988	185.96537824419445	238.811203408907
EpiKDlib_ANP32B_50	ANP32B	236.02998987158017	218.33586806016498	209.44273970888506	161.12693344579256	298.5421206295689	243.73514574723498
EpiKDlib_MST1_1106	MST1	43.407814229256125	110.8648449217418	81.12801775284875	157.58568216126966	88.35136744168625	142.7943278115114
EpiKDlib_ARID4B_101	ARID4B	115.30200654646158	414.04625756487246	178.8127738226054	508.1695593290381	183.82784516092786	517.0139455244379
EpiKDlib_PBK_1301	PBK	328.27159510874947	286.2123037265375	320.372886432168	280.6441642984409	235.84115018708187	231.42528990141503
EpiKDlib_HMGB1_780	HMGB1	87.49387555584438	507.94199357002117	95.20124532222047	331.1069951028924	109.01418724659675	514.5519743552738
EpiKDlib_KMT2B_973	KMT2B	142.43189043974667	31.675669977640517	144.8714602729442	71.710338511589	158.17744816172862	46.777452214115804
EpiKDlib_TRIM33_2007	TRIM33	192.62217564232407	819.042323707562	198.6808598028949	615.2924106858562	208.05322010461603	608.1068787835054
EpiKDlib_KAT6A_897	KAT6A	223.14329502226977	469.47868002574336	250.8345855011548	371.83138487490595	198.07806571603854	236.349232239743
EpiKDlib_RARA_1530	RARA	414.4089764699296	233.04242912121236	406.46792568008914	253.19946684338834	386.1809770434996	226.50134756308705
EpiKDlib_EED_531	EED	82.74614587451948	219.46714198793788	82.78369158453954	267.36447198148	74.10114688657556	201.88163587144714
EpiKDlib_CDK17_315	CDK17	328.27159510874947	302.0501387153578	352.65852615013847	273.5616617293951	361.2430910720559	251.12105925472693
EpiKDlib_NO-TARGET_1225	NO-TARGET	137.68416075842177	429.8840925536927	137.42092803033563	269.13509762374144	136.80211732906258	248.65908808556296
EpiKDlib_PRKAG2_1461	PRKAG2	146.50137302373943	125.57140598278919	112.58582055497378	100.92566160890304	173.85269077235037	115.71264495070751
EpiKDlib_EXOSC5_598	EXOSC5	21.025660017295937	24.888026411003263	29.802128970434236	62.857210300281714	47.7382388596208	36.929567537459846
EpiKDlib_PHF13_1350	PHF13	91.56335813983713	216.07332020461925	106.79096214405601	125.71442060056343	119.70185266292977	167.4140395031513
EpiKDlib_ZNF516_2195	ZNF516	60.3639916625593	63.351339955281034	91.0620607429935	64.62783594254317	71.96361380330896	49.23942338327979
EpiKDlib_TFDP1_1953	TFDP1	177.02249240368513	199.1042112880261	125.83121120850011	153.159118055616	133.23956219028491	98.47884676655958
EpiKDlib_DND1_483	DND1	113.94551235179733	166.29726738261272	109.2744728915922	112.43472828360251	107.58916519108568	86.16899092073963
EpiKDlib_SUPT3H_1840	SUPT3H	80.03315748519098	110.8648449217418	142.387949525408	129.25567188508634	117.56431957966316	152.64221248816736
EpiKDlib_PHC1_1332	PHC1	191.2656814476598	365.4014786706388	209.44273970888506	386.8817028341283	251.51639279770362	292.97456913051474
EpiKDlib_NPAS2_1242	NPAS2	14.243189043974667	11.312739277728756	12.417553737680931	7.967815390176556	24.225374943688166	4.923942338327979
EpiKDlib_ARID4B_99	ARID4B	74.60718070653397	392.55205293718785	100.99610373313824	331.9923079240231	72.6761248310645	337.2900501754666
EpiKDlib_CENPC_343	CENPC	71.21594521987333	41.857135327596396	69.53830093101321	75.25158979611192	54.863349137176144	71.3971639057557
EpiKDlib_DPF3_509	DPF3	308.60242928611774	440.0655579036486	332.790440169849	504.62830804451517	363.3806241553225	561.3294265693896
EpiKDlib_PAK2_1284	PAK2	301.8199583127965	340.5134522596356	256.6294439120726	289.4972925097482	317.7799183789683	327.4421654988106
EpiKDlib_BRD7_232	BRD7	142.43189043974667	54.30114853309803	138.24876494618104	81.44877954402702	130.38951807926279	66.47322156742771
EpiKDlib_KAT7_905	KAT7	155.9968323863892	105.20847528287743	143.2157864412534	97.38441032438013	177.41524591112804	130.48447196569145
EpiKDlib_GTF3C4_700	GTF3C4	71.21594521987333	157.2470759604297	98.51259298560205	215.131015534767	59.13841530370935	221.57740522475908
EpiKDlib_CHUK_392	CHUK	369.6446680460092	377.84549187614044	521.5372569825992	361.2076310213372	547.9209803440059	386.52947355874636
EpiKDlib_TNP2_1978	TNP2	329.6280893034137	469.47868002574336	296.3656158726516	320.48324124932367	333.45516098959007	224.03937639392305
EpiKDlib_KAT2B_893	KAT2B	303.17645250746074	623.3319342028544	350.17501540260224	572.7973952715813	337.73022715612325	265.89288626971086
EpiKDlib_ATRX_150	ATRX	341.15828995805987	255.6679076766699	372.52661213042796	375.37263615942885	393.3060873210549	278.20274211553084
EpiKDlib_ZMYM2_2180	ZMYM2	273.33358022484714	211.54822449352773	281.4645513874344	213.36038989250554	206.62819804910495	253.58303042389093
EpiKDlib_ACTR8_24	ACTR8	175.66599820902087	152.7219802493382	176.32926307506924	160.24162062466183	201.6406208548162	206.80557820977512
EpiKDlib_FOXP1_652	FOXP1	110.5542768651367	84.84554458296567	105.96312522821061	97.38441032438013	123.97691882946297	100.94081793572357
EpiKDlib_CHD9_380	CHD9	263.8381208621974	287.3435776543104	205.30355512965806	245.23165145321175	253.6539258809702	283.1266844538588
EpiKDlib_RYBP_1609	RYBP	174.98775111168877	161.77217167152122	175.50142615922383	169.0947488359691	163.8775363837729	199.41966470228317
EpiKDlib_KMT2C_975	KMT2C	340.48004286072774	489.84161072565513	249.17891166946401	441.7710977442335	299.9671426850799	457.92663746450205
EpiKDlib_CLOCK_404	CLOCK	120.7279833251186	128.96522776610783	120.03635279758234	193.88350782762953	138.22713938457366	174.79995301064326
EpiKDlib_TAF6_1908	TAF6	16.277930335971046	21.49420462768464	9.934042990144745	19.476882064876026	14.96273158286622	32.00562519913186
EpiKDlib_HDAC7_736	HDAC7	92.24160523716927	170.8223630937042	77.81667008946717	195.65413346989098	57.00088222044275	130.48447196569145
EpiKDlib_CIT_398	CIT	153.96209109439283	169.69108916593134	153.14982943139816	220.44289246155137	162.45251432826183	174.79995301064326
EpiKDlib_ASXL2_123	ASXL2	90.88511104250502	830.3550629852907	91.0620607429935	610.8658465802026	91.2014115527084	563.7913977385537
EpiKDlib_ACTB_5	ACTB	168.8835272356996	130.0965016938807	215.2375981198028	195.65413346989098	240.11621635361507	189.5717800256272
EpiKDlib_UHRF2_2066	UHRF2	231.2822601902553	285.08102979876463	269.8748345655989	257.626030949042	213.7533083266603	228.96331873225103
EpiKDlib_RUVBL2_1606	RUVBL2	12.886694849310413	23.756752483230386	20.695922896134885	29.215323097314037	7.837621305310877	14.771827014983938
EpiKDlib_KAT6A_898	KAT6A	139.04065495308603	213.8107723490735	89.4063869113027	225.75476938833575	143.92722760661792	253.58303042389093
EpiKDlib_EXOSC6_602	EXOSC6	31.877613574609967	12.444013205501632	12.417553737680931	7.082502569045827	17.81277569388836	54.163365721607775
EpiKDlib_PCGF2_1309	PCGF2	266.5511092515259	546.4053071142989	201.99220746627648	457.7067285245866	242.25374943688166	408.6872140812223
EpiKDlib_ATAD2_129	ATAD2	284.86378087949333	242.09262054339538	193.71383830782253	233.7225847785123	255.07894793648128	315.13230965299067
EpiKDlib_PRDM2_1423	PRDM2	263.15987376486527	218.33586806016498	284.775899050816	285.07072840409455	319.9174514622349	258.50697276221894
EpiKDlib_APOBEC3B_70	APOBEC3B	243.49070794223357	201.36675914357187	259.11295465960876	278.87353865617945	223.72846271523778	246.19711691639895
EpiKDlib_SP100_1800	SP100	133.614678174429	69.00770959414541	134.93741728279946	77.02221543837337	89.06387846944179	91.09293325906762
EpiKDlib_BAZ2B_195	BAZ2B	34.590601963938475	52.03860067755228	24.007270559516467	30.100635918444766	28.500441110221374	34.46759636829586
EpiKDlib_ATXN7_153	ATXN7	434.7563893898934	316.7566997764052	454.4824667991221	360.32231820020644	414.681418153721	408.6872140812223
EpiKDlib_MDC1_1051	MDC1	101.05881750248692	116.52121456060618	66.22695326763163	43.38032823540569	66.97603660902023	71.3971639057557
EpiKDlib_ZNF711_2209	ZNF711	654.5084489255025	475.1350496646078	596.8704163245301	576.3386465561042	653.3726124518249	713.971639057557
EpiKDlib_BRD3_227	BRD3	90.20686394517288	970.6330300291273	114.24149438666457	1121.6913443726328	98.32652183026373	1132.5067378154351
EpiKDlib_DDB2_461	DDB2	333.69757188740647	117.65248848837906	332.790440169849	220.44289246155137	399.00617554309923	189.5717800256272
EpiKDlib_BMI1_206	BMI1	523.606759140402	417.4400793481911	455.31030371496746	502.8576824022537	488.070054012541	406.22524291205826
EpiKDlib_RNF40_1583	RNF40	22.382154211960188	42.98840925536928	34.769150465506605	54.004082088974435	51.30079399839847	98.47884676655958
EpiKDlib_NEK9_1178	NEK9	426.61742422190787	352.9574654651372	528.9877892252077	500.20174393886157	419.66899534800973	497.3181761711259
EpiKDlib_RBBP7_1540	RBBP7	204.83062339430234	177.61000666034147	221.86029344656598	188.57163090084515	250.80388176994808	194.49572236395517
EpiKDlib_NO-TARGET_1198	NO-TARGET	400.16578742595493	321.28179548749665	389.0833504473359	444.42703620762563	344.1428264059231	352.0618771904505
EpiKDlib_RAI1_1526	RAI1	219.073812438277	211.54822449352773	221.03245653072057	187.68631807971443	188.81542235521658	209.26754937893912
EpiKDlib_VDR_2114	VDR	253.66441440221547	304.31268657090357	198.6808598028949	211.5897642502441	195.94053263277195	224.03937639392305
EpiKDlib_RAI1_1525	RAI1	319.4543828434318	427.621544698147	368.387427551201	309.85948739575497	255.79145896423682	260.9689439313829
EpiKDlib_PRMT2_1481	PRMT2	227.21277760626253	214.94204627684636	256.6294439120726	301.89167200557836	270.0416795193475	204.34360704061115
EpiKDlib_L3MBTL1_986	L3MBTL1	310.63717057811414	365.4014786706388	311.26668035786867	316.94198996480077	312.07983015692406	354.5238483596145
EpiKDlib_SUV420H1_1857	SUV420H1	217.03907114628063	308.83778228199503	204.47571821381268	216.01632835589774	289.2794772687469	352.0618771904505
EpiKDlib_UHRF1_2061	UHRF1	76.64192199853035	122.17758419947057	104.30745139651982	144.30598984430873	81.22625716413091	105.86476027405155
EpiKDlib_SP140_1803	SP140	391.34857516063727	403.8647922149166	306.2996588627963	324.02449253384657	309.9422970736574	288.0506267921868
EpiKDlib_PRKAB2_1454	PRKAB2	60.3639916625593	49.77605282200653	90.2342238271481	100.0403487877723	149.6273158286622	73.85913507491969
EpiKDlib_GFI1B_685	GFI1B	364.2186912673522	337.11963047631696	363.42040605612857	370.9460720537752	391.8810652655439	393.91538706623834
EpiKDlib_GTF2I_697	GTF2I	154.64033819172494	143.6717888271552	149.83848176801658	120.40254367377906	172.4276687168393	160.02812599565934
EpiKDlib_SMARCC1_1754	SMARCC1	146.50137302373943	105.20847528287743	151.49415559970737	129.25567188508634	215.17833038217137	172.33798184147926
EpiKDlib_MORF4L1_1078	MORF4L1	108.51953557314032	161.77217167152122	158.94468784231591	141.65005138091655	139.65216144008474	110.78870261237954
EpiKDlib_CCDC101_302	CCDC101	50.868532299909525	474.0037757368349	35.596987381352	463.01860545137095	50.588282970642936	445.6167816186821
EpiKDlib_GATAD2A_675	GATAD2A	156.67507948372133	142.54051489938232	181.2962845701416	223.09883092494357	195.94053263277195	251.12105925472693
EpiKDlib_BRMS1L_247	BRMS1L	198.04815242098107	194.5791155769346	240.07270559516468	295.6944822576633	211.6157752433937	297.89851146884274
EpiKDlib_ERBB4_579	ERBB4	240.09947245557294	282.8184819432189	278.15320372405284	282.41478994070235	278.5918118524139	258.50697276221894
EpiKDlib_NAT10_1146	NAT10	37.98183745059911	9.050191422183005	22.351596727825676	15.935630780353112	37.76308447104332	9.847884676655958
EpiKDlib_KMT2E_982	KMT2E	36.62534325593486	32.80694390541339	38.90833504473358	58.430646194628075	52.01330502615401	41.85350987578782
EpiKDlib_KDM2A_915	KDM2A	90.88511104250502	53.169874605325155	155.63334017893433	77.02221543837337	146.06476068988454	150.18024131900336
EpiKDlib_ATXN7L3_158	ATXN7L3	271.2988389328508	91.63318814960293	234.2778471842469	112.43472828360251	276.4542787691473	103.40278910488756
EpiKDlib_YAF2_2137	YAF2	236.7082369689123	213.8107723490735	305.4718219469509	246.1169642743425	225.86599579850437	150.18024131900336
EpiKDlib_PRMT5_1483	PRMT5	51.54677939724165	47.51350496646077	44.70319345565135	38.06845130862132	39.188106526554385	32.00562519913186
EpiKDlib_TAF3_1897	TAF3	141.0753962450824	173.08491094924997	110.10230980743759	173.52131294162277	59.85092633146488	164.9520683339873
EpiKDlib_NCOA3_1163	NCOA3	173.6312569170245	380.1080397316862	137.42092803033563	486.9220516219006	133.23956219028491	443.15481044951815
EpiKDlib_CHTOP_388	CHTOP	41.37307293725974	287.3435776543104	35.596987381352	176.17725140501494	51.30079399839847	256.0450015930549
EpiKDlib_HDGFRP2_748	HDGFRP2	33.23410776927422	33.93821783318627	24.007270559516467	24.788758991660394	22.8003528881771	2.4619711691639896
EpiKDlib_FAM175A_630	FAM175A	193.9786698369883	197.97293736025324	197.85302288704952	257.626030949042	241.54123840912612	155.10418365733133
EpiKDlib_CHD1L_355	CHD1L	529.7109830163912	509.073267497794	414.7462948385431	511.710810613561	566.4462670656497	514.5519743552738
EpiKDlib_NBN_1150	NBN	26.45163679595295	20.36293069991176	31.457802802125027	52.23345644671298	10.687665416333015	36.929567537459846
EpiKDlib_CHD7_375	CHD7	131.57993688243263	57.69497031641666	195.36951213951332	100.0403487877723	181.69031207766125	83.70701975157564
EpiKDlib_MBD2_1028	MBD2	88.1721226531765	115.38994063283332	81.95585466869414	76.13690261724264	74.8136579143311	76.32110624408368
EpiKDlib_USP12_2073	USP12	327.59334801141733	286.2123037265375	318.71721260047724	360.32231820020644	364.09313518307806	453.0026951261741
EpiKDlib_CBX1_276	CBX1	120.7279833251186	37.33203961650489	114.24149438666457	91.18722057646502	126.8269629404851	32.00562519913186
EpiKDlib_CENPC_345	CENPC	23.738648406624442	38.46331354427777	38.90833504473358	36.29782566635986	29.212952137976906	24.619711691639896
EpiKDlib_TBL1XR1_1927	TBL1XR1	153.2838439970607	40.72586139982352	232.6221733525561	77.9075282595041	241.54123840912612	49.23942338327979
EpiKDlib_SENP3_1649	SENP3	88.85036975050863	167.42854131038558	66.22695326763163	144.30598984430873	24.937885971443702	71.3971639057557
EpiKDlib_ZNHIT1_2212	ZNHIT1	35.2688490612706	26.01930033877614	39.73617196057898	43.38032823540569	66.26352558126469	39.391538706623834
EpiKDlib_SETD6_1671	SETD6	266.5511092515259	259.0617294599885	202.8200443821219	223.9841437460743	232.99110607605974	182.18586651813524
EpiKDlib_SIRT2_1723	SIRT2	42.051320034591875	32.80694390541339	68.71046401516782	63.74252312141245	82.65127921964198	29.543654029967875
EpiKDlib_MLLT6_1076	MLLT6	15.59968323863892	18.10038284436601	19.86808598028949	12.394379495830197	16.38775363837729	27.081682860803888
EpiKDlib_JDP2_869	JDP2	227.21277760626253	159.50962381597546	217.72110886733898	197.42475911215243	272.89172363036965	238.811203408907
EpiKDlib_CCDC101_303	CCDC101	183.8049633770064	529.4361981977058	190.40249064444095	403.70264643561217	165.30255843928396	445.6167816186821
EpiKDlib_DTX3L_522	DTX3L	199.40464661564533	183.26637629920586	234.2778471842469	147.84724112883166	223.01595168748224	157.56615482649534
EpiKDlib_TET1_1943	TET1	56.97275617589867	231.9111551934395	61.25993177255926	279.7588514773102	68.40105866453129	253.58303042389093
EpiKDlib_HDGF_745	HDGF	252.98616730488337	147.06561061047384	200.3365336345857	212.4750770713748	218.0283744931935	226.50134756308705
EpiKDlib_GADD45G_669	GADD45G	252.30792020755123	153.85325417711107	319.54504951632265	192.9981950064988	197.365554688283	155.10418365733133
EpiKDlib_BCOR_199	BCOR	190.58743435032767	368.79530045395745	185.43546914936857	472.75704648380895	204.49066496583836	391.45341589707436
EpiKDlib_PKN1_1381	PKN1	171.59651562502813	166.29726738261272	256.6294439120726	139.8794257386551	256.50396999199234	167.4140395031513
EpiKDlib_PRKAA1_1445	PRKAA1	427.97391841657213	393.6833268649607	484.28459576955635	362.0929438424679	400.4311975986103	231.42528990141503
EpiKDlib_SUV420H2_1858	SUV420H2	261.12513247286887	328.0694390541339	260.7686284912996	345.2720002409841	342.0052933226565	275.74077094636687
EpiKDlib_RBBP7_1541	RBBP7	385.92259838198027	348.4323697540457	402.3287411008622	346.1573130621148	426.79410562556507	320.0562519913187
EpiKDlib_EID2B_547	EID2B	291.6462518528146	315.6254258486323	198.6808598028949	343.50137459872263	373.3557785439	374.21961771292644
EpiKDlib_PCGF5_1315	PCGF5	140.39714914775027	90.50191422183005	115.06933130250997	53.1187692678437	141.78969452335133	96.0168755973956
EpiKDlib_LAS1L_997	LAS1L	12.208447751978285	1.1312739277728756	19.86808598028949	9.738441032438013	19.950308777154962	12.309855845819948
EpiKDlib_UTY_2110	UTY	228.56927180092677	423.09644898705545	219.37678269902977	292.15323097314035	201.6406208548162	241.27317457807098
EpiKDlib_YY1_2155	YY1	288.93326346348607	352.9574654651372	282.29238830327984	316.05667714367	351.980447711234	615.4927922909974
EpiKDlib_KDM3A_923	KDM3A	174.30950401435663	281.687208015446	180.4684476542962	247.88758991660396	199.50308777154962	339.7520213446306
EpiKDlib_SET_1653	SET	148.5361143157358	28.28184819432189	122.51986354511853	31.871261560706223	205.9156870213494	9.847884676655958
EpiKDlib_NO-TARGET_1206	NO-TARGET	178.3789865983494	186.6601980825245	197.0251859712041	208.0485129657212	241.54123840912612	253.58303042389093
EpiKDlib_ACTR5_16	ACTR5	214.32608275695213	717.2276702080031	172.19007849584224	480.7248618739855	113.28925341312996	526.8618302010938
EpiKDlib_SUV420H1_1856	SUV420H1	139.71890205041817	239.83007268784962	104.30745139651982	294.80916943653256	137.51462835681812	416.07312758871427
EpiKDlib_HIRIP3_763	HIRIP3	196.0134111289847	223.99223769902937	251.66242241700022	318.7126156070622	202.35313188257174	206.80557820977512
EpiKDlib_SIN3A_1712	SIN3A	236.02998987158017	371.0578483095032	200.3365336345857	277.102913013918	152.47735993968433	359.4477906979425
EpiKDlib_PCGF5_1316	PCGF5	71.89419231720545	143.6717888271552	78.64450700531256	179.71850268953787	116.85180855190762	194.49572236395517
EpiKDlib_TDG_1931	TDG	303.17645250746074	208.15440271020913	303.81614811526015	216.90164117702847	381.19339984921083	265.89288626971086
EpiKDlib_UBE2N_2041	UBE2N	261.12513247286887	338.2509044040898	219.37678269902977	243.4610258109503	228.71603990952653	182.18586651813524
EpiKDlib_KMT2C_977	KMT2C	155.9968323863892	354.08873939291004	183.77979531767778	293.9238566154018	168.86511357806162	258.50697276221894
EpiKDlib_YEATS2_2141	YEATS2	22.382154211960188	7.918917494410129	28.146455138743445	10.62375385356874	10.687665416333015	22.157740522475905
EpiKDlib_RLIM_1567	RLIM	261.12513247286887	354.08873939291004	295.53777895680616	297.46510789992476	286.4294331577248	312.6703384838267
EpiKDlib_AURKC_165	AURKC	189.23094015566343	126.70267991056207	139.07660186202642	189.45694372197588	194.51551057726087	123.09855845819948
EpiKDlib_MPHOSPH8_1088	MPHOSPH8	36.62534325593486	209.285676637982	54.6372364457961	130.14098470621707	42.03815063757653	169.8760106723153
EpiKDlib_CREBBP_409	CREBBP	183.12671627967427	26.01930033877614	341.8966462441483	68.16908722706609	231.56608402054866	61.54927922909974
EpiKDlib_ADNP_25	ADNP	421.19144744325087	700.25856129141	500.84133408646426	688.7733748397067	472.39481140191924	576.1012535843736
EpiKDlib_TRIM16_1996	TRIM16	80.7114045825231	160.64089774374833	82.78369158453954	135.45286163300145	111.15172032986335	113.25067378154353
EpiKDlib_BRMS1_243	BRMS1	107.16304137847607	80.32044887187416	90.2342238271481	80.56346672289628	71.96361380330896	66.47322156742771
EpiKDlib_CTBP1_417	CTBP1	204.83062339430234	100.68337957178593	233.4500102684015	162.89755908805404	231.56608402054866	142.7943278115114
EpiKDlib_GTF2I_696	GTF2I	40.69482583992762	13.575287133274507	31.457802802125027	14.165005138091654	24.225374943688166	34.46759636829586
EpiKDlib_TAF5_1902	TAF5	18.31267162796743	13.575287133274507	7.450532242608559	14.165005138091654	21.37533083266603	22.157740522475905
